"X__deprecation_message__"	"ip"	"country_code"	"country_name"	"region_code"	"region_name"	"city"	"zip_code"	"time_zone"	"latitude"	"longitude"	"metro_code"	"servicio"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"176.249.144.163"	"GB"	"United Kingdom"	"ENG"	"England"	"Batley"	"WF17"	"Europe/London"	53.7	-1.6167	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"115.28.174.72"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"89.250.167.183"	"RU"	"Russia"	"ULY"	"Ulyanovsk Oblast"	"Ulyanovsk"	"432001"	"Europe/Ulyanovsk"	54.3333	48.4	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"202.109.164.31"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"103.99.0.206"	"VN"	"Vietnam"	"HN"	"Thanh Pho Ha Noi"	"Hanoi"	""	"Asia/Ho_Chi_Minh"	21.0333	105.85	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"107.144.93.226"	"US"	"United States"	"FL"	"Florida"	"Auburndale"	"33823"	"America/New_York"	28.0795	-81.8038	539	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"113.160.244.144"	"VN"	"Vietnam"	"29"	"Tinh Quang Ngai"	"Quảng Ngãi"	""	"Asia/Ho_Chi_Minh"	15.1167	108.8	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"113.200.102.90"	"CN"	"China"	"SN"	"Shaanxi"	"Xi'an"	""	"Asia/Shanghai"	34.2583	108.9286	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"115.238.245.2"	"CN"	"China"	"ZJ"	"Zhejiang"	"Lishui"	""	"Asia/Shanghai"	28.4604	119.9103	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"115.238.245.4"	"CN"	"China"	"ZJ"	"Zhejiang"	"Lishui"	""	"Asia/Shanghai"	28.4604	119.9103	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"115.238.245.6"	"CN"	"China"	"ZJ"	"Zhejiang"	"Lishui"	""	"Asia/Shanghai"	28.4604	119.9103	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"115.238.245.8"	"CN"	"China"	"ZJ"	"Zhejiang"	"Lishui"	""	"Asia/Shanghai"	28.4604	119.9103	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"118.212.143.43"	"CN"	"China"	"SH"	"Shanghai"	"Shanghai"	""	"Asia/Shanghai"	31.0456	121.3997	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"118.212.143.47"	"CN"	"China"	"SH"	"Shanghai"	"Shanghai"	""	"Asia/Shanghai"	31.0456	121.3997	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"119.249.54.217"	"CN"	"China"	"HE"	"Hebei"	"Hebei"	""	"Asia/Shanghai"	39.8897	115.275	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"121.124.124.73"	"KR"	"Republic of Korea"	"26"	"Busan"	"Busan"	""	"Asia/Seoul"	35.1028	129.0403	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"121.18.238.115"	"CN"	"China"	"HE"	"Hebei"	"Hebei"	""	"Asia/Shanghai"	39.8897	115.275	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"122.226.181.164"	"CN"	"China"	"GD"	"Guangdong"	"Huizhou"	""	"Asia/Shanghai"	23.0833	114.4	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"122.226.181.165"	"CN"	"China"	"GD"	"Guangdong"	"Huizhou"	""	"Asia/Shanghai"	23.0833	114.4	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"122.226.181.166"	"CN"	"China"	"GD"	"Guangdong"	"Huizhou"	""	"Asia/Shanghai"	23.0833	114.4	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"122.226.181.167"	"CN"	"China"	"GD"	"Guangdong"	"Huizhou"	""	"Asia/Shanghai"	23.0833	114.4	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"123.183.209.139"	"CN"	"China"	"HE"	"Hebei"	"Hebei"	""	"Asia/Shanghai"	39.8897	115.275	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"123.59.182.194"	"CN"	"China"	"BJ"	"Beijing"	"Beijing"	""	"Asia/Shanghai"	39.9289	116.3883	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"125.75.207.25"	"CN"	"China"	"GS"	"Gansu"	"Lanzhou"	""	"Asia/Shanghai"	36.0564	103.7922	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"146.185.223.99"	"RU"	"Russia"	"SPE"	"St.-Petersburg"	"St Petersburg"	"190880"	"Europe/Moscow"	59.8944	30.2642	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"149.202.223.62"	"FR"	"France"	"IDF"	"Île-de-France"	"Fontenay-sous-Bois"	"94120"	"Europe/Paris"	48.8544	2.4827	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"151.80.47.122"	"FR"	"France"	"HDF"	"Hauts-de-France"	"Roubaix"	""	"Europe/Paris"	50.6942	3.1746	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"164.39.218.210"	"GB"	"United Kingdom"	"ENG"	"England"	"St Albans"	"AL3"	"Europe/London"	51.75	-0.3333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"177.126.170.47"	"BR"	"Brazil"	"SP"	"Sao Paulo"	"Barueri"	""	"America/Sao_Paulo"	-23.5167	-46.8833	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"178.137.165.32"	"UA"	"Ukraine"	"46"	"L'vivs'ka Oblast'"	"Radekhiv"	"80200"	"Europe/Kiev"	50.2825	24.6428	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"181.214.206.101"	"US"	"United States"	"SD"	"South Dakota"	"Sioux Falls"	"57104"	"America/Chicago"	43.5954	-96.7017	725	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"181.214.206.20"	"US"	"United States"	"SD"	"South Dakota"	"Sioux Falls"	"57104"	"America/Chicago"	43.5954	-96.7017	725	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"181.214.206.30"	"US"	"United States"	"SD"	"South Dakota"	"Sioux Falls"	"57104"	"America/Chicago"	43.5954	-96.7017	725	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"181.215.195.33"	"NL"	"Netherlands"	"NH"	"North Holland"	"Amsterdam"	"1066"	"Europe/Amsterdam"	52.3462	4.8156	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"181.49.39.70"	"CO"	"Colombia"	"DC"	"Bogota D.C."	"Bogotá"	"111311"	"America/Bogota"	4.6357	-74.0733	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"181.60.254.53"	"CO"	"Colombia"	"DC"	"Bogota D.C."	"Bogotá"	"111311"	"America/Bogota"	4.6357	-74.0733	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"182.100.67.120"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"182.100.67.129"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"182.100.67.200"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"182.100.67.201"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"182.100.67.235"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"182.100.67.237"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"182.100.67.252"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"182.100.67.4"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"182.100.67.60"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"182.100.67.76"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.100.222.110"	"RU"	"Russia"	"MOW"	"Moscow"	"Moscow"	"102630"	"Europe/Moscow"	55.7522	37.6156	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.110.132.49"	"RU"	"Russia"	"MOW"	"Moscow"	"Moscow"	"102630"	"Europe/Moscow"	55.7522	37.6156	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.216.114"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.216.134"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.216.139"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.216.146"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.216.174"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.216.189"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.216.190"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.216.191"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.216.192"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.216.195"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.216.225"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.217.231"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.217.232"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.217.233"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.217.234"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.217.235"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.217.40"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.217.41"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.217.42"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.217.43"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.217.44"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.217.60"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.218.131"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.218.220"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.60.135.122"	"RU"	"Russia"	""	""	""	""	""	55.7386	37.6068	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"186.202.179.15"	"BR"	"Brazil"	""	""	""	""	""	-22.8305	-43.2192	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"188.39.105.186"	"GB"	"United Kingdom"	"ENG"	"England"	"Wimbledon"	"SW19"	"Europe/London"	51.4333	-0.2167	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"189.52.165.134"	"BR"	"Brazil"	""	""	""	""	""	-22.8305	-43.2192	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"190.5.247.2"	"PA"	"Panama"	"8"	"Provincia de Panama"	"Panama City"	""	"America/Panama"	8.9936	-79.5197	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"192.99.8.171"	"CA"	"Canada"	"QC"	"Quebec"	"Montreal"	"H3A"	"America/Toronto"	45.504	-73.5748	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"193.201.224.11"	"UA"	"Ukraine"	""	""	""	""	""	50.45	30.5233	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"193.201.224.158"	"UA"	"Ukraine"	""	""	""	""	""	50.45	30.5233	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"193.201.224.205"	"UA"	"Ukraine"	""	""	""	""	""	50.45	30.5233	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"193.201.224.212"	"UA"	"Ukraine"	""	""	""	""	""	50.45	30.5233	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"193.201.224.214"	"UA"	"Ukraine"	""	""	""	""	""	50.45	30.5233	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"193.201.224.224"	"UA"	"Ukraine"	""	""	""	""	""	50.45	30.5233	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"193.201.224.227"	"UA"	"Ukraine"	""	""	""	""	""	50.45	30.5233	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"193.201.224.236"	"UA"	"Ukraine"	""	""	""	""	""	50.45	30.5233	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"193.70.6.197"	"FR"	"France"	""	""	""	""	"Europe/Paris"	48.8582	2.3387	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"195.154.102.187"	"FR"	"France"	""	""	""	""	"Europe/Paris"	48.8582	2.3387	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"197.248.136.250"	"KE"	"Kenya"	"30"	"Nairobi Province"	"Nairobi"	""	"Africa/Nairobi"	-1.2834	36.8167	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"210.13.64.18"	"CN"	"China"	"SH"	"Shanghai"	"Shanghai"	""	"Asia/Shanghai"	31.0456	121.3997	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"213.209.128.203"	"DE"	"Germany"	""	""	""	""	""	51.2993	9.491	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.156.85.17"	"KR"	"Republic of Korea"	"28"	"Incheon"	"Incheon"	""	"Asia/Seoul"	37.4536	126.7317	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.65.30.107"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.65.30.124"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.65.30.126"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.65.30.156"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.65.30.25"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.65.30.30"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.65.30.38"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.65.30.43"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.65.30.53"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.65.30.61"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"221.194.44.211"	"CN"	"China"	"HE"	"Hebei"	"Hebei"	""	"Asia/Shanghai"	39.8897	115.275	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"221.194.47.205"	"CN"	"China"	"HE"	"Hebei"	"Hebei"	""	"Asia/Shanghai"	39.8897	115.275	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"221.194.47.221"	"CN"	"China"	"HE"	"Hebei"	"Hebei"	""	"Asia/Shanghai"	39.8897	115.275	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"221.194.47.233"	"CN"	"China"	"HE"	"Hebei"	"Hebei"	""	"Asia/Shanghai"	39.8897	115.275	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"221.194.47.236"	"CN"	"China"	"HE"	"Hebei"	"Hebei"	""	"Asia/Shanghai"	39.8897	115.275	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"221.194.47.239"	"CN"	"China"	"HE"	"Hebei"	"Hebei"	""	"Asia/Shanghai"	39.8897	115.275	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"221.194.47.243"	"CN"	"China"	"HE"	"Hebei"	"Hebei"	""	"Asia/Shanghai"	39.8897	115.275	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"221.214.208.226"	"CN"	"China"	"SD"	"Shandong"	"Jinan"	""	"Asia/Shanghai"	36.6683	116.9972	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"223.68.134.29"	"CN"	"China"	"JS"	"Jiangsu"	"Nanjing"	""	"Asia/Shanghai"	32.0617	118.7778	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"31.168.198.79"	"IL"	"Israel"	"TA"	"Tel Aviv"	"Or Yehuda"	""	"Asia/Jerusalem"	32.0311	34.8458	0	"Strong"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"37.49.227.159"	"NL"	"Netherlands"	""	""	""	""	"Europe/Amsterdam"	52.3824	4.8995	0	"Strong"
